FECHA,TMAX,TMIN,NOMBRE
01/11/20, 25.0,  4.3,CORONEL PRINGLES AERO
01/11/20, 23.7,  6.9,CORONEL SUAREZ AERO
01/11/20, 29.1, 13.5,CORRIENTES AERO
01/11/20, 24.2,  9.1,DOLORES AERO
01/11/20, 30.0,  5.3,EL BOLSON AERO
01/11/20, 21.3,  8.0,EL CALAFATE AERO
01/11/20, 24.2, 10.7,EL PALOMAR AERO
01/11/20, 26.7,  8.6,EL TREBOL
01/11/20, 28.0,  6.1,ESCUELA DE AVIACION MILITAR AERO
01/11/20, 27.0,  6.1,ESQUEL AERO
01/11/20, 25.7,  8.5,EZEIZA AERO
01/11/20, 30.5, 14.3,FORMOSA AERO
01/11/20, 28.0,  8.4,GENERAL PICO AERO
01/11/20, 30.0, 11.0,GOBERNADOR GREGORES AERO
01/11/20, 25.4, 11.8,GUALEGUAYCHU AERO
01/11/20, 30.4, 17.0,IGUAZU AERO
01/11/20,,,ITUZAINGO
01/11/20,,,JACHAL
01/11/20, 29.1, 11.0,JUJUY AERO
01/11/20, 26.3,  9.6,JUJUY U N
01/11/20, 25.5,  9.0,JUNIN AERO
01/11/20, 23.0,  9.0,LA PLATA AERO
01/11/20, 20.0,  4.6,LA QUIACA OBSERVATORIO
01/11/20, 32.5, 15.5,LA RIOJA AERO
01/11/20, 27.7,  7.0,LABOULAYE AERO
01/11/20, 25.0, 11.5,LAS FLORES
01/11/20, 32.0, 14.2,LAS LOMITAS
01/11/20, 27.6,  8.3,MALARGUE AERO
01/11/20, 30.0,  5.2,MAQUINCHAO
01/11/20, 22.2,  7.9,MAR DEL PLATA AERO
01/11/20, 27.3,  8.5,MARCOS JUAREZ AERO
01/11/20, 24.5,  9.5,MARIANO MORENO AERO
01/11/20, 31.2, 14.2,MENDOZA AERO
01/11/20,, 11.5,MENDOZA OBSERVATORIO
01/11/20,,,MERCEDES AERO (CTES)
01/11/20, 25.0, 10.4,MERLO AERO
01/11/20,, 12.8,METAN
01/11/20, 25.8, 12.8,MONTE CASEROS AERO
01/11/20, 24.5, 13.0,MORON AERO
01/11/20, 32.7, 17.0,NEUQUEN AERO
01/11/20, 25.6, 10.9,NUEVE DE JULIO
01/11/20,,,OBERA
01/11/20, 22.6,  7.6,OLAVARRIA AERO
01/11/20, 32.0, 17.2,ORAN AERO
01/11/20, 26.0, 11.8,PARANA AERO
01/11/20, 32.3, 16.2,PASO DE INDIOS
01/11/20, 26.3, 14.1,PASO DE LOS LIBRES AERO
01/11/20, 25.5,  9.8,PEHUAJO AERO
01/11/20,,  5.3,PERITO MORENO AERO
01/11/20, 24.0,  5.8,PIGUE AERO
01/11/20, 28.3,  8.3,PILAR OBSERVATORIO
01/11/20, 30.0, 15.4,POSADAS AERO
01/11/20, 31.1, 14.1,PRESIDENCIA ROQUE SAENZ PE�A AERO
01/11/20, 22.0,  6.6,PUERTO DESEADO AERO
01/11/20, 33.0, 15.0,PUERTO MADRYN AERO
01/11/20, 24.0,  8.0,PUNTA INDIO B.A.
01/11/20, 26.6, 10.0,RAFAELA AERO
01/11/20, 27.1, 11.5,RECONQUISTA AERO
01/11/20, 30.4, 11.4,RESISTENCIA AERO
01/11/20, 31.4, 13.6,RIO COLORADO
01/11/20, 28.3, 12.5,RIO CUARTO AERO
01/11/20, 20.6,  7.7,RIO GALLEGOS AERO
01/11/20, 15.0,  4.5,RIO GRANDE B.A.
01/11/20, 34.5, 13.8,RIVADAVIA
01/11/20, 27.0, 11.4,ROSARIO AERO
01/11/20, 26.1,  8.4,SALTA AERO
01/11/20, 32.5, 15.0,SAN ANTONIO OESTE AERO
01/11/20, 23.2, 12.6,SAN FERNANDO AERO
01/11/20, 32.6, 14.0,SAN JUAN AERO
01/11/20,,  4.9,SAN JULIAN AERO
01/11/20, 30.5, 15.5,SAN LUIS AERO
01/11/20, 32.1, 12.5,SAN MARTIN (MZA)
01/11/20, 31.5,  9.0,SAN RAFAEL AERO
01/11/20, 24.2,  7.3,SANTA CRUZ AERO
01/11/20, 29.0,  8.1,SANTA ROSA AERO
01/11/20, 29.7, 11.5,SANTA ROSA DE CONLARA AERO
01/11/20, 31.0,  9.8,SANTIAGO DEL ESTERO AERO
01/11/20, 26.8, 12.3,SAUCE VIEJO AERO
01/11/20, 28.0,  8.8,SUNCHALES AERO
01/11/20, 23.6,  3.6,TANDIL AERO
01/11/20, 31.0, 14.3,TARTAGAL AERO
01/11/20,,,TERMAS DE RIO HONDO AERO
01/11/20, 31.0, 11.0,TINOGASTA
01/11/20, 36.5, 14.2,TRELEW AERO
01/11/20,,,TRENQUE LAUQUEN
01/11/20, 25.5,  9.3,TRES ARROYOS
01/11/20, 31.0, 12.3,TUCUMAN AERO
01/11/20, 15.2,  6.1,USHUAIA AERO
01/11/20, 27.0,  6.0,USPALLATA
01/11/20, 28.5,  9.2,VENADO TUERTO AERO
01/11/20, 31.5, 13.0,VICTORICA
01/11/20, 30.6, 11.5,VIEDMA AERO
01/11/20, 28.5,  5.5,VILLA DE MARIA DEL RIO SECO
01/11/20, 29.8, 11.0,VILLA DOLORES AERO
01/11/20, 22.3,  7.5,VILLA GESELL AERO
01/11/20, 32.7,  7.7,VILLA REYNOLDS AERO
31/10/20, 20.3, 12.5,AEROPARQUE AERO
31/10/20, 21.4,  4.6,AZUL AERO
31/10/20, 26.8,  7.2,BAHIA BLANCA AERO
31/10/20, 27.1,  6.2,BARILOCHE AERO
31/10/20,,-17.1,BASE BELGRANO II
31/10/20,  1.3, -3.3,BASE CARLINI (EX JUBANY)
31/10/20,  2.2, -2.1,BASE ESPERANZA
31/10/20, -1.7, -7.4,BASE MARAMBIO
31/10/20, -2.5, -5.1,BASE ORCADAS
31/10/20,  6.5, -8.5,BASE SAN MARTIN
31/10/20, 22.3,  5.5,BENITO JUAREZ AERO
31/10/20, 25.2, 13.2,BERNARDO DE IRIGOYEN AERO
31/10/20, 22.5,  5.0,BOLIVAR AERO
31/10/20, 23.0,  9.8,BUENOS AIRES OBSERVATORIO
31/10/20, 22.8,  4.1,CAMPO DE MAYO AERO
31/10/20, 30.6, 16.0,CATAMARCA AERO
31/10/20, 27.8,  7.5,CERES AERO
31/10/20, 29.4, 12.3,CHAMICAL AERO
31/10/20, 28.0,  1.2,CHAPELCO AERO
31/10/20, 29.0, 18.0,CHEPES
31/10/20, 29.5, 10.5,CHILECITO AERO
31/10/20, 32.0, 11.0,CIPOLLETTI
31/10/20, 23.4,  7.4,COMODORO RIVADAVIA AERO
31/10/20, 24.0, 12.0,CONCORDIA AERO
31/10/20, 26.9,  6.4,CORDOBA AERO
31/10/20, 28.2, 11.0,CORDOBA OBSERVATORIO
31/10/20, 23.6,  4.4,CORONEL PRINGLES AERO
31/10/20, 22.4,  5.5,CORONEL SUAREZ AERO
31/10/20, 28.5, 13.0,CORRIENTES AERO
31/10/20, 21.8,  6.1,DOLORES AERO
31/10/20, 29.5,  2.8,EL BOLSON AERO
31/10/20, 23.1,  3.6,EL CALAFATE AERO
31/10/20, 23.1,  4.4,EL PALOMAR AERO
31/10/20, 25.0,  5.6,EL TREBOL
31/10/20, 26.0,  5.0,ESCUELA DE AVIACION MILITAR AERO
31/10/20, 27.6,  3.4,ESQUEL AERO
31/10/20, 23.0,  4.5,EZEIZA AERO
31/10/20, 29.5, 14.1,FORMOSA AERO
31/10/20, 25.4,  8.8,GENERAL PICO AERO
31/10/20, 29.5,  8.0,GOBERNADOR GREGORES AERO
31/10/20, 24.5,  8.8,GUALEGUAYCHU AERO
31/10/20, 28.2, 18.0,IGUAZU AERO
31/10/20,, 12.5,ITUZAINGO
31/10/20, 28.0,  7.2,JACHAL
31/10/20, 27.6, 11.2,JUJUY AERO
31/10/20, 25.6, 10.9,JUJUY U N
31/10/20, 22.5,  6.3,JUNIN AERO
31/10/20, 21.0,  4.1,LA PLATA AERO
31/10/20, 20.5,  3.7,LA QUIACA OBSERVATORIO
31/10/20, 31.6, 11.4,LA RIOJA AERO
31/10/20, 25.6,  6.4,LABOULAYE AERO
31/10/20, 21.5,  7.0,LAS FLORES
31/10/20, 30.4, 13.4,LAS LOMITAS
31/10/20, 25.2,  5.5,MALARGUE AERO
31/10/20, 27.9,  2.0,MAQUINCHAO
31/10/20, 23.0,  5.3,MAR DEL PLATA AERO
31/10/20, 25.4,  4.4,MARCOS JUAREZ AERO
31/10/20, 23.5,  4.8,MARIANO MORENO AERO
31/10/20, 30.5, 11.2,MENDOZA AERO
31/10/20,, 11.0,MENDOZA OBSERVATORIO
31/10/20,,,MERCEDES AERO (CTES)
31/10/20, 23.5,  7.5,MERLO AERO
31/10/20, 27.6, 14.8,METAN
31/10/20, 25.3, 11.9,MONTE CASEROS AERO
31/10/20, 23.4,  8.4,MORON AERO
31/10/20, 31.1, 12.6,NEUQUEN AERO
31/10/20, 23.2,  7.1,NUEVE DE JULIO
31/10/20, 29.0, 15.5,OBERA
31/10/20, 20.9,  5.5,OLAVARRIA AERO
31/10/20, 29.6, 17.0,ORAN AERO
31/10/20, 25.3,  9.4,PARANA AERO
31/10/20, 31.2,  8.2,PASO DE INDIOS
31/10/20, 25.4, 12.4,PASO DE LOS LIBRES AERO
31/10/20, 23.2,  7.8,PEHUAJO AERO
31/10/20, 25.5,  6.6,PERITO MORENO AERO
31/10/20, 22.5,  4.4,PIGUE AERO
31/10/20, 27.6,  8.3,PILAR OBSERVATORIO
31/10/20, 28.9, 17.1,POSADAS AERO
31/10/20, 29.6,  7.8,PRESIDENCIA ROQUE SAENZ PE�A AERO
31/10/20, 24.3, 12.8,PUERTO DESEADO AERO
31/10/20, 30.4,  8.8,PUERTO MADRYN AERO
31/10/20, 20.0,  6.8,PUNTA INDIO B.A.
31/10/20, 26.1,  6.4,RAFAELA AERO
31/10/20, 26.1,  9.1,RECONQUISTA AERO
31/10/20, 29.9, 11.2,RESISTENCIA AERO
31/10/20, 29.4, 11.0,RIO COLORADO
31/10/20, 26.6,  8.5,RIO CUARTO AERO
31/10/20, 18.5,  4.8,RIO GALLEGOS AERO
31/10/20, 15.7,  5.0,RIO GRANDE B.A.
31/10/20, 30.0, 13.5,RIVADAVIA
31/10/20, 25.4,  9.5,ROSARIO AERO
31/10/20, 25.2,  8.8,SALTA AERO
31/10/20, 31.0,  9.5,SAN ANTONIO OESTE AERO
31/10/20, 22.5,  8.1,SAN FERNANDO AERO
31/10/20, 31.6, 11.2,SAN JUAN AERO
31/10/20, 25.8,  4.4,SAN JULIAN AERO
31/10/20, 30.0, 13.7,SAN LUIS AERO
31/10/20, 30.9, 11.1,SAN MARTIN (MZA)
31/10/20, 30.2,  7.6,SAN RAFAEL AERO
31/10/20, 26.0,  8.1,SANTA CRUZ AERO
31/10/20, 26.7,  7.5,SANTA ROSA AERO
31/10/20, 29.2,  5.8,SANTA ROSA DE CONLARA AERO
31/10/20, 29.5,  7.6,SANTIAGO DEL ESTERO AERO
31/10/20, 26.1,  7.2,SAUCE VIEJO AERO
31/10/20, 26.3,  6.2,SUNCHALES AERO
31/10/20, 21.9,  2.2,TANDIL AERO
31/10/20, 29.3, 17.0,TARTAGAL AERO
31/10/20, 31.2,  8.0,TERMAS DE RIO HONDO AERO
31/10/20, 29.0, 10.0,TINOGASTA
31/10/20, 28.2,  5.9,TRELEW AERO
31/10/20, 24.4,  7.0,TRENQUE LAUQUEN
31/10/20, 24.6,  8.4,TRES ARROYOS
31/10/20, 29.0,  9.8,TUCUMAN AERO
31/10/20, 13.7,  8.0,USHUAIA AERO
31/10/20, 25.3,  2.9,USPALLATA
31/10/20, 24.0,  6.2,VENADO TUERTO AERO
31/10/20, 28.5,  9.6,VICTORICA
31/10/20, 30.4,  9.8,VIEDMA AERO
31/10/20, 26.4,  4.0,VILLA DE MARIA DEL RIO SECO
31/10/20, 29.5,  9.3,VILLA DOLORES AERO
31/10/20, 21.4,  6.5,VILLA GESELL AERO
31/10/20, 31.0,  6.8,VILLA REYNOLDS AERO
30/10/20, 17.0,  9.3,AEROPARQUE AERO
30/10/20, 19.4,  0.6,AZUL AERO
30/10/20, 24.2,  1.7,BAHIA BLANCA AERO
30/10/20, 25.2,  0.3,BARILOCHE AERO
30/10/20,,-16.5,BASE BELGRANO II
30/10/20,  0.8, -4.0,BASE CARLINI (EX JUBANY)
30/10/20,  1.7, -6.0,BASE ESPERANZA
30/10/20, -2.7, -9.7,BASE MARAMBIO
30/10/20, -1.7, -5.1,BASE ORCADAS
30/10/20, -0.6,-16.0,BASE SAN MARTIN
30/10/20, 19.5,  1.8,BENITO JUAREZ AERO
30/10/20, 26.4, 13.4,BERNARDO DE IRIGOYEN AERO
30/10/20, 20.3,  4.5,BOLIVAR AERO
30/10/20, 18.9,  7.6,BUENOS AIRES OBSERVATORIO
30/10/20, 18.8,  5.4,CAMPO DE MAYO AERO
30/10/20, 28.5, 17.2,CATAMARCA AERO
30/10/20, 23.5,  9.0,CERES AERO
30/10/20, 27.0, 12.5,CHAMICAL AERO
30/10/20, 25.0, -0.4,CHAPELCO AERO
30/10/20, 28.0, 11.0,CHEPES
30/10/20, 26.6, 14.0,CHILECITO AERO
30/10/20, 28.6,  6.7,CIPOLLETTI
30/10/20, 24.8,  8.9,COMODORO RIVADAVIA AERO
30/10/20, 21.2,  9.5,CONCORDIA AERO
30/10/20, 23.3,  9.4,CORDOBA AERO
30/10/20, 24.1, 11.7,CORDOBA OBSERVATORIO
30/10/20, 21.3,  0.5,CORONEL PRINGLES AERO
30/10/20, 20.0,  0.1,CORONEL SUAREZ AERO
30/10/20, 25.5, 13.0,CORRIENTES AERO
30/10/20, 19.2,  2.1,DOLORES AERO
30/10/20, 26.7,  0.5,EL BOLSON AERO
30/10/20, 18.7,  9.5,EL CALAFATE AERO
30/10/20, 19.5,  3.5,EL PALOMAR AERO
30/10/20, 21.1,  8.0,EL TREBOL
30/10/20, 22.1,  9.4,ESCUELA DE AVIACION MILITAR AERO
30/10/20, 24.5,  0.5,ESQUEL AERO
30/10/20, 20.8,  3.1,EZEIZA AERO
30/10/20, 26.6, 12.7,FORMOSA AERO
30/10/20, 22.0,  7.2,GENERAL PICO AERO
30/10/20, 25.0,  7.0,GOBERNADOR GREGORES AERO
30/10/20, 20.5,  8.0,GUALEGUAYCHU AERO
30/10/20, 29.8, 14.2,IGUAZU AERO
30/10/20, 27.5, 10.0,ITUZAINGO
30/10/20, 25.0,  5.4,JACHAL
30/10/20, 25.1, 14.0,JUJUY AERO
30/10/20, 21.6, 11.3,JUJUY U N
30/10/20, 20.2,  6.5,JUNIN AERO
30/10/20, 18.6,  3.3,LA PLATA AERO
30/10/20, 18.5,  5.1,LA QUIACA OBSERVATORIO
30/10/20, 29.0, 15.3,LA RIOJA AERO
30/10/20, 21.9,  5.7,LABOULAYE AERO
30/10/20, 19.5,  4.2,LAS FLORES
30/10/20, 27.9, 13.4,LAS LOMITAS
30/10/20, 21.8,  2.6,MALARGUE AERO
30/10/20, 25.6, -0.2,MAQUINCHAO
30/10/20, 18.5,  1.1,MAR DEL PLATA AERO
30/10/20, 21.0,  6.7,MARCOS JUAREZ AERO
30/10/20, 20.5,  3.5,MARIANO MORENO AERO
30/10/20, 26.5,  9.0,MENDOZA AERO
30/10/20,,  7.9,MENDOZA OBSERVATORIO
30/10/20,,,MERCEDES AERO (CTES)
30/10/20, 20.0,  5.5,MERLO AERO
30/10/20, 25.0, 13.5,METAN
30/10/20, 22.6,  9.8,MONTE CASEROS AERO
30/10/20, 19.8,  5.9,MORON AERO
30/10/20, 27.1,  7.1,NEUQUEN AERO
30/10/20, 21.0,  6.9,NUEVE DE JULIO
30/10/20, 28.5, 14.0,OBERA
30/10/20, 18.5,  2.5,OLAVARRIA AERO
30/10/20, 25.5, 16.1,ORAN AERO
30/10/20, 21.2,  8.5,PARANA AERO
30/10/20, 27.6, -0.5,PASO DE INDIOS
30/10/20, 23.6, 12.2,PASO DE LOS LIBRES AERO
30/10/20, 20.5,  5.3,PEHUAJO AERO
30/10/20, 24.4,  5.2,PERITO MORENO AERO
30/10/20, 20.0,  2.0,PIGUE AERO
30/10/20, 24.1, 10.5,PILAR OBSERVATORIO
30/10/20, 27.8, 14.0,POSADAS AERO
30/10/20, 26.8, 10.5,PRESIDENCIA ROQUE SAENZ PE�A AERO
30/10/20, 20.8,  4.0,PUERTO DESEADO AERO
30/10/20, 23.4,  2.6,PUERTO MADRYN AERO
30/10/20, 17.7,  5.0,PUNTA INDIO B.A.
30/10/20, 21.2,  7.0,RAFAELA AERO
30/10/20, 22.4, 11.3,RECONQUISTA AERO
30/10/20, 26.5, 10.9,RESISTENCIA AERO
30/10/20, 27.2,  9.6,RIO COLORADO
30/10/20, 23.2,  8.9,RIO CUARTO AERO
30/10/20, 19.1,  8.2,RIO GALLEGOS AERO
30/10/20, 17.1,  5.4,RIO GRANDE B.A.
30/10/20, 29.5, 16.0,RIVADAVIA
30/10/20, 20.4,  6.9,ROSARIO AERO
30/10/20, 21.6, 10.8,SALTA AERO
30/10/20, 28.8,  4.8,SAN ANTONIO OESTE AERO
30/10/20, 19.6,  6.6,SAN FERNANDO AERO
30/10/20, 28.0, 10.5,SAN JUAN AERO
30/10/20, 23.5,  6.1,SAN JULIAN AERO
30/10/20, 26.9,  9.9,SAN LUIS AERO
30/10/20, 27.5,  9.6,SAN MARTIN (MZA)
30/10/20, 25.4,  4.5,SAN RAFAEL AERO
30/10/20, 22.5,  6.4,SANTA CRUZ AERO
30/10/20, 23.1,  5.4,SANTA ROSA AERO
30/10/20, 25.8,  9.2,SANTA ROSA DE CONLARA AERO
30/10/20, 27.5, 16.2,SANTIAGO DEL ESTERO AERO
30/10/20, 21.8,  9.7,SAUCE VIEJO AERO
30/10/20, 21.5,  7.5,SUNCHALES AERO
30/10/20, 19.2,  0.3,TANDIL AERO
30/10/20, 27.9, 16.0,TARTAGAL AERO
30/10/20, 28.2, 17.0,TERMAS DE RIO HONDO AERO
30/10/20, 26.5, 14.5,TINOGASTA
30/10/20, 26.0,  2.9,TRELEW AERO
30/10/20, 21.7,  5.2,TRENQUE LAUQUEN
30/10/20, 21.9,  3.4,TRES ARROYOS
30/10/20, 27.2, 15.1,TUCUMAN AERO
30/10/20, 10.2,  5.0,USHUAIA AERO
30/10/20, 22.6,  2.5,USPALLATA
30/10/20, 21.0,  7.1,VENADO TUERTO AERO
30/10/20, 24.5,  6.5,VICTORICA
30/10/20, 28.0,  6.0,VIEDMA AERO
30/10/20, 23.5, 10.5,VILLA DE MARIA DEL RIO SECO
30/10/20, 25.6, 11.8,VILLA DOLORES AERO
30/10/20, 18.5,  1.0,VILLA GESELL AERO
30/10/20, 27.0,  8.8,VILLA REYNOLDS AERO
29/10/20, 18.8, 11.6,AEROPARQUE AERO
29/10/20, 17.2,  5.0,AZUL AERO
29/10/20, 18.7,  4.3,BAHIA BLANCA AERO
29/10/20, 20.4, -3.6,BARILOCHE AERO
29/10/20,,-15.1,BASE BELGRANO II
29/10/20, -0.2, -4.3,BASE CARLINI (EX JUBANY)
29/10/20, -1.9, -5.0,BASE ESPERANZA
29/10/20, -5.4, -9.2,BASE MARAMBIO
29/10/20,  4.6, -2.8,BASE ORCADAS
29/10/20,  0.5, -6.7,BASE SAN MARTIN
29/10/20, 15.7,  4.3,BENITO JUAREZ AERO
29/10/20, 23.7, 16.4,BERNARDO DE IRIGOYEN AERO
29/10/20, 17.1,  4.5,BOLIVAR AERO
29/10/20, 18.9, 10.8,BUENOS AIRES OBSERVATORIO
29/10/20, 17.9,  7.4,CAMPO DE MAYO AERO
29/10/20, 28.5, 16.5,CATAMARCA AERO
29/10/20, 25.6,  8.5,CERES AERO
29/10/20, 26.5, 13.6,CHAMICAL AERO
29/10/20, 20.6, -5.9,CHAPELCO AERO
29/10/20, 26.0, 14.0,CHEPES
29/10/20, 25.0, 15.5,CHILECITO AERO
29/10/20, 25.5,  6.7,CIPOLLETTI
29/10/20, 17.8,  8.0,COMODORO RIVADAVIA AERO
29/10/20, 23.0, 10.8,CONCORDIA AERO
29/10/20, 23.0,  3.9,CORDOBA AERO
29/10/20, 23.5,  7.4,CORDOBA OBSERVATORIO
29/10/20, 16.6,  3.9,CORONEL PRINGLES AERO
29/10/20, 17.3,  2.6,CORONEL SUAREZ AERO
29/10/20, 27.1, 16.0,CORRIENTES AERO
29/10/20, 16.2,  7.6,DOLORES AERO
29/10/20, 21.5, -0.9,EL BOLSON AERO
29/10/20, 17.4,  7.8,EL CALAFATE AERO
29/10/20, 18.4,  6.5,EL PALOMAR AERO
29/10/20, 20.5,,EL TREBOL
29/10/20, 22.5,  5.3,ESCUELA DE AVIACION MILITAR AERO
29/10/20, 19.0, -2.3,ESQUEL AERO
29/10/20, 17.7,  7.0,EZEIZA AERO
29/10/20, 26.7, 18.8,FORMOSA AERO
29/10/20, 19.4,  3.0,GENERAL PICO AERO
29/10/20, 21.5,  5.5,GOBERNADOR GREGORES AERO
29/10/20, 19.4,  7.8,GUALEGUAYCHU AERO
29/10/20, 24.2, 18.0,IGUAZU AERO
29/10/20, 25.0, 16.0,ITUZAINGO
29/10/20, 23.0, 10.6,JACHAL
29/10/20, 21.2, 11.8,JUJUY AERO
29/10/20, 25.1, 10.2,JUJUY U N
29/10/20, 17.6,  8.2,JUNIN AERO
29/10/20, 17.6,  8.3,LA PLATA AERO
29/10/20, 17.5,  7.5,LA QUIACA OBSERVATORIO
29/10/20, 28.4, 15.9,LA RIOJA AERO
29/10/20, 19.5,  7.0,LABOULAYE AERO
29/10/20, 17.5,  7.6,LAS FLORES
29/10/20, 27.0, 19.6,LAS LOMITAS
29/10/20, 17.0,  2.4,MALARGUE AERO
29/10/20, 21.3, -2.2,MAQUINCHAO
29/10/20, 13.8,  7.8,MAR DEL PLATA AERO
29/10/20, 20.6,  4.8,MARCOS JUAREZ AERO
29/10/20, 17.5,  7.5,MARIANO MORENO AERO
29/10/20, 21.6, 10.6,MENDOZA AERO
29/10/20,, 10.5,MENDOZA OBSERVATORIO
29/10/20,,,MERCEDES AERO (CTES)
29/10/20, 17.4,  9.0,MERLO AERO
29/10/20, 24.2, 13.6,METAN
29/10/20, 23.9, 12.3,MONTE CASEROS AERO
29/10/20, 17.5,  7.7,MORON AERO
29/10/20, 23.2,  7.1,NEUQUEN AERO
29/10/20, 18.1,  7.5,NUEVE DE JULIO
29/10/20, 23.8, 17.0,OBERA
29/10/20, 16.6,  4.9,OLAVARRIA AERO
29/10/20, 31.2, 15.5,ORAN AERO
29/10/20, 21.5,  9.5,PARANA AERO
29/10/20, 20.6,  3.5,PASO DE INDIOS
29/10/20, 23.0, 13.3,PASO DE LOS LIBRES AERO
29/10/20, 17.8,  5.0,PEHUAJO AERO
29/10/20, 17.5,  5.0,PERITO MORENO AERO
29/10/20, 17.5,  0.4,PIGUE AERO
29/10/20, 22.5,  5.5,PILAR OBSERVATORIO
29/10/20, 26.0, 18.4,POSADAS AERO
29/10/20, 28.3, 16.5,PRESIDENCIA ROQUE SAENZ PE�A AERO
29/10/20, 17.8,  4.4,PUERTO DESEADO AERO
29/10/20, 22.2,  1.0,PUERTO MADRYN AERO
29/10/20, 18.5,  7.8,PUNTA INDIO B.A.
29/10/20, 24.6,  7.4,RAFAELA AERO
29/10/20, 23.8, 11.9,RECONQUISTA AERO
29/10/20, 27.0, 16.4,RESISTENCIA AERO
29/10/20, 24.0,  2.4,RIO COLORADO
29/10/20, 19.6,  8.0,RIO CUARTO AERO
29/10/20, 16.5,  5.6,RIO GALLEGOS AERO
29/10/20, 14.5,  3.6,RIO GRANDE B.A.
29/10/20, 29.5, 14.0,RIVADAVIA
29/10/20, 19.9,  8.9,ROSARIO AERO
29/10/20, 19.0, 10.3,SALTA AERO
29/10/20, 24.5, 11.0,SAN ANTONIO OESTE AERO
29/10/20, 18.2,  8.8,SAN FERNANDO AERO
29/10/20, 25.0, 14.5,SAN JUAN AERO
29/10/20, 19.9,  7.9,SAN JULIAN AERO
29/10/20, 22.9,  9.9,SAN LUIS AERO
29/10/20, 22.9, 11.1,SAN MARTIN (MZA)
29/10/20, 21.5,  8.0,SAN RAFAEL AERO
29/10/20, 21.0,  5.3,SANTA CRUZ AERO
29/10/20, 20.5,  4.5,SANTA ROSA AERO
29/10/20, 23.9,  4.7,SANTA ROSA DE CONLARA AERO
29/10/20, 27.8, 15.2,SANTIAGO DEL ESTERO AERO
29/10/20, 22.2,  5.9,SAUCE VIEJO AERO
29/10/20, 23.7,  6.1,SUNCHALES AERO
29/10/20, 15.9,  5.5,TANDIL AERO
29/10/20, 31.0, 13.0,TARTAGAL AERO
29/10/20, 27.2, 16.5,TERMAS DE RIO HONDO AERO
29/10/20, 24.0, 16.0,TINOGASTA
29/10/20, 22.2,  2.5,TRELEW AERO
29/10/20, 19.3,  5.5,TRENQUE LAUQUEN
29/10/20, 16.7,  7.0,TRES ARROYOS
29/10/20, 25.2, 15.0,TUCUMAN AERO
29/10/20,  8.7,  4.9,USHUAIA AERO
29/10/20, 16.5,  3.1,USPALLATA
29/10/20,,  8.0,VENADO TUERTO AERO
29/10/20, 21.6,  3.7,VICTORICA
29/10/20, 22.9,  0.6,VIEDMA AERO
29/10/20, 25.0,  4.3,VILLA DE MARIA DEL RIO SECO
29/10/20, 24.7,  5.1,VILLA DOLORES AERO
29/10/20, 14.0,  7.5,VILLA GESELL AERO
29/10/20, 21.3,  3.0,VILLA REYNOLDS AERO
28/10/20, 20.5, 13.0,AEROPARQUE AERO
28/10/20, 16.2, 10.5,AZUL AERO
28/10/20, 22.5,  7.3,BAHIA BLANCA AERO
28/10/20, 12.1,  2.9,BARILOCHE AERO
28/10/20,,-13.0,BASE BELGRANO II
28/10/20,  1.3, -2.8,BASE CARLINI (EX JUBANY)
28/10/20,  6.7, -2.3,BASE ESPERANZA
28/10/20, -3.4, -7.5,BASE MARAMBIO
28/10/20,  5.3, -1.3,BASE ORCADAS
28/10/20,  3.2, -5.4,BASE SAN MARTIN
28/10/20, 17.2,  7.8,BENITO JUAREZ AERO
28/10/20, 29.5, 15.0,BERNARDO DE IRIGOYEN AERO
28/10/20, 17.1, 10.5,BOLIVAR AERO
28/10/20, 21.7, 12.5,BUENOS AIRES OBSERVATORIO
28/10/20, 19.8,  9.4,CAMPO DE MAYO AERO
28/10/20, 31.0, 15.3,CATAMARCA AERO
28/10/20, 30.4, 14.5,CERES AERO
28/10/20, 29.8, 17.6,CHAMICAL AERO
28/10/20, 12.8,  2.6,CHAPELCO AERO
28/10/20, 26.0, 15.5,CHEPES
28/10/20, 29.5, 14.5,CHILECITO AERO
28/10/20, 21.3,  8.0,CIPOLLETTI
28/10/20, 19.0,  8.4,COMODORO RIVADAVIA AERO
28/10/20, 27.0,  9.5,CONCORDIA AERO
28/10/20, 21.8,  9.6,CORDOBA AERO
28/10/20, 22.7, 10.8,CORDOBA OBSERVATORIO
28/10/20, 20.3,  7.2,CORONEL PRINGLES AERO
28/10/20, 19.8,  8.5,CORONEL SUAREZ AERO
28/10/20, 33.6, 16.2,CORRIENTES AERO
28/10/20, 17.7, 11.1,DOLORES AERO
28/10/20, 16.5,  3.5,EL BOLSON AERO
28/10/20, 13.9,  1.0,EL CALAFATE AERO
28/10/20, 21.0,  8.5,EL PALOMAR AERO
28/10/20,,,EL TREBOL
28/10/20, 21.8,  9.2,ESCUELA DE AVIACION MILITAR AERO
28/10/20, 11.1,  2.9,ESQUEL AERO
28/10/20, 21.0,  8.4,EZEIZA AERO
28/10/20, 34.5, 16.1,FORMOSA AERO
28/10/20, 23.0,  8.6,GENERAL PICO AERO
28/10/20, 17.0,  5.5,GOBERNADOR GREGORES AERO
28/10/20, 22.4, 10.4,GUALEGUAYCHU AERO
28/10/20, 32.8, 14.0,IGUAZU AERO
28/10/20, 32.0, 15.0,ITUZAINGO
